計算対象,日付,内容,金額（円）,保有金融機関,大項目,中項目,メモ,振替,ID
0,2022/10/30,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,CGmrHAV8ZbDdZ-sWCkLeJg
0,2022/10/29,AMAZON.CO.JP,-3665,三井住友カード,日用品,その他日用品,,1,q3ylLltOaA_4sMhm6UOhQg
1,2022/10/29,2022業界新登場 骨伝導イヤホン bluetooth マイク付き こつでんどう イヤホン bluetooth 防水 スポーツ イヤホン ランニング トレーニング サイクリング 耳を塞がないイヤホン 骨伝導ワイヤレスイヤホン ぶるーとーすイヤホン Type-C急速充電 8時間連続使用 骨伝導ヘッドホン 耳掛け式 骨伝導ヘッドセット 通話 リモート会議 テレワーク 在宅勤務に使用可能 日本語取り扱い説明書 プレゼント グレー 販売: Erssimo-Direct,-4319,Amazon.co.jp,日用品,hl_shop,"",0,0T8ncuR8vgOXnn6KRruKNQ
1,2022/10/29,割引,600,Amazon.co.jp,収入,ポイント,,0,9ptBEV9DITBN285z1Tt4hw
1,2022/10/29,Amazonポイント,54,Amazon.co.jp,収入,ポイント,,0,vdbKqhN6LuWawKeFxEmocQ
1,2022/10/29,入 京成上野 出 京成日暮,-136,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,OJ7xs4BDvk4RpiULvhs4YQ
1,2022/10/29,入 有楽町 出 上野,-157,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,zNj3-np9sfDkwqxIi_dxww
1,2022/10/29,入 都浅草橋 出 都東銀座,-178,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,k7sni0OysD7yCXLjYQ8VeA
1,2022/10/29,入 日暮里 出 浅草橋,-157,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,ieb49201U8FIN-yN72CB-g
0,2022/10/28,AMAZON.CO.JP,-1546,三井住友カード,日用品,その他日用品,,1,yiLyWeflAj1KOu9TEAfzBA
1,2022/10/28,【まとめ買い】ロリエ スリムガード 長時間しっかり昼用羽つき 25cm 19コ入 × 3セット(57コ) 販売: アマゾンジャパン合同会社,-965,Amazon.co.jp,日用品,hl_shop,"",0,kxDKTk1HM3g61Qss5RUtog
1,2022/10/28,【シェアパック】ロリエ しあわせ素肌 ふんわりタイプ 特に多い夜用 羽つき 35cm 8コ入×2セット(16コ) 販売: アマゾンジャパン合同会社,-608,Amazon.co.jp,日用品,hl_shop,"",0,N2CKuc5JsUz2QJQg5cn2Hg
1,2022/10/28,Amazonポイント,27,Amazon.co.jp,収入,ポイント,,0,ueSSvS9--mZ47S2w2yAiIw
1,2022/10/27,ペイペイ*アークランドサービス,-503,エポスカード,食費,hl_foods,"",0,YwBi6WEJrg5Yduxd_2OqMA
1,2022/10/27,ペイペイ*マルマンストア,-1989,エポスカード,食費,hl_foods,"",0,d-SxPXthvBGGcjCtV9csRQ
1,2022/10/27,ペイペイ*セブンイレブン,-1965,エポスカード,食費,hl_foods,,0,uHokT9TpLW1lpxXiGrWYZA
0,2022/10/27,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,P03K8VfwwVEBbqD3HQ9Zyw
1,2022/10/27,Amazon Market Place,-15,ファミマTカード,日用品,hl_shop,,0,pmK-nCc-aKNsgt2j0N3QlQ
1,2022/10/27,口座振替4 AP(GTNMOBILE,-2687,三菱UFJ銀行,住宅,hl_living,,0,7eOAp2uTTjkEFUe3YukVPA
1,2022/10/27,口座振替4 NS イクウエルCA,-19030,三菱UFJ銀行,教養・教育,hl_selfde,"",0,ZnCEYJinW3NnCIDULBcofg
0,2022/10/27,口座振替4 エポスカ-ド,-444492,三菱UFJ銀行,住宅,家賃・地代,,1,lQ-Bp8Hyqm5UB-o4vDxPiw
0,2022/10/27,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,-7ystCZ94HB3xEwgzGf66A
1,2022/10/27,バス等 都電都B,-210,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,pNfDGInz4cO-EghdrusiPw
1,2022/10/27,バス等 都電都B,-168,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,JuDFWOkLi7Khufab-cYzkQ
1,2022/10/27,物販,-580,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,LAWE9qMC78VL5zYIS7X0OQ
1,2022/10/27,バス等 都電都B,-168,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,c8M5SWl_a065TwoVieR68Q
1,2022/10/27,入 都日暮里 出 熊野前,-231,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,1Y09AFMVp0ot9dlG2vet5g
0,2022/10/26,AMAZON.CO.JP,-1102,三井住友カード,日用品,その他日用品,,1,ajzzj7Z733h3OdvWIVkuqg
0,2022/10/26,カード (647),-300000,Smbc,現金・カード,ATM引き出し,,1,ygXHnOzVtKeszmZZBw-sBA
1,2022/10/26,口座振替4 SMFS(クオ-ク,-8782,三菱UFJ銀行,教養・教育,hl_selfde,,0,_aFc7E9VB08BgAmzUGEOUw
0,2022/10/26,口座振替3 ミツイスミトモカ-ド,-214604,三菱UFJ銀行,現金・カード,カード引き落とし,,1,wIOgu5E9Prv3iP1IOQf_2A
0,2022/10/26,カ-ド,300000,三菱UFJ銀行,収入,旦那,,1,p2c6ZnbnvDOUV_NeyFKKRg
1,2022/10/26,ベビースマイル S-303/メルシーポットS-503用 透明ロングシリコンノズル ボンジュール プラス 販売: 24/7 Discount Mart,-1200,Amazon.co.jp,日用品,hl_shop,"",0,w6K0oL0aDMCP59o1ZvOEJA
1,2022/10/26,Amazonポイント,98,Amazon.co.jp,収入,ポイント,,0,2bKwCtG0nxyLEx831xz9nw
1,2022/10/25,アカチヤンホンポ オンラインシヨツフ,-7687,エポスカード,食費,hl_foods,"",0,GHI8ZpYeXSAbnyH_XtHaEg
1,2022/10/25,ペイペイ*マルマンストア,-1370,エポスカード,食費,hl_foods,"",0,xDTI5TdOBYHfn11yHRdVOg
1,2022/10/25,物販,-506,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,pWINunvGxJrvW4M0mF8bjQ
1,2022/10/24,メルカリ,-16000,エポスカード,日用品,hl_shop,,0,i6GxmyR3R0gYiBETJjyShg
1,2022/10/24,APPLE COM BILL,-400,エポスカード,教養・教育,hl_selfde,,0,l5vr11rk5kA9u-0wboMwsg
1,2022/10/24,ペイペイ*ナリタコクサイクウコウターミナル,-5720,エポスカード,食費,hl_foods,"",0,wD-ZWQu5FnHGWDviiLEvNg
0,2022/10/24,モバイルSuica(Apple),-1000,三井住友カード,住宅,その他住宅,,1,bbGmQOTY6sjy2gWdqw8xyA
1,2022/10/24,カンリヒ,-35750,Smbc,住宅,hl_living,,0,DtxCWgqzaA1FSKYec6Zgjg
1,2022/10/24,振込 グ-グル(ド,502096,Smbc,収入,旦那,,0,jBL1JoYbgtugScwx9iRulw
1,2022/10/24,入 京成日暮 出 KS空港2,-1257,suica chong,住宅,hl_living,"",0,R82ciyC4MH-J3sDwtupMIg
1,2022/10/24,物販,-130,suica chong,食費,hl_foods,,0,1YWnh-2m-wdncXkNI6BkTQ
0,2022/10/24,カード モバイル,1000,suica chong,未分類,未分類,,1,Xbl4jPTuduSwM-sPfl8drw
1,2022/10/23,PAYPAL *GOOGLE GOOGLE,-380,エポスカード,教養・教育,hl_selfde,"",0,XfHz_J0NDOBJW6Rm5BkfcA
1,2022/10/23,ペイペイ*マルマンストア,-881,エポスカード,食費,hl_foods,"",0,iNSaKO7yBbveYfvzt5a9pw
1,2022/10/23,メルカリ,-500,エポスカード,日用品,hl_shop,,0,8njyzHOKZP0cOWH1xgey8A
1,2022/10/23,ペイペイ*モモクアン,-3129,エポスカード,食費,hl_foods,,0,C4TMWhY__19i1BSB73fRuQ
1,2022/10/23,APPLE COM BILL,-1200,エポスカード,教養・教育,hl_selfde,,0,Nu4i9K0g4Q002TAtPKkIyg
1,2022/10/23,APPLE COM BILL,-360,エポスカード,教養・教育,hl_selfde,,0,YRYl_xjdNcZvjGlxWsIZiA
0,2022/10/23,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,ObaeASuhJeS27UdAdL-OfA
0,2022/10/23,AMAZON.CO.JP,-3939,三井住友カード,日用品,その他日用品,,1,NR-1DEK_sPmphWdTOti0ig
1,2022/10/23,Mama&Kids ママ&キッズ ベビーミルキークリーム75g 販売: 【メーカー公式】株式会社ナチュラルサイエンス,-1980,Amazon.co.jp,日用品,hl_shop,"",0,ZKXV1WtSLugfmY3eWDpiXw
1,2022/10/23,Mama&Kids ママ&キッズ ベビーミルキーローション150ml 販売: 【メーカー公式】株式会社ナチュラルサイエンス,-1980,Amazon.co.jp,日用品,hl_shop,"",0,OuKhDzhrC_UWgZxSFNVBxw
1,2022/10/23,Amazonポイント,21,Amazon.co.jp,収入,ポイント,,0,tSMmP1Fc3FTF9eb1_ZMeOA
1,2022/10/23,入 上野 出 日暮里,-136,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,fKXrcP4PNTjKtnAwIcUylw
1,2022/10/23,物販,-880,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,rEKZ6t5Lynpxk9_hq2Yjmw
0,2022/10/23,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,WII32_2L7M2zm3b5gzkF6g
1,2022/10/23,物販,-800,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,BB30kDJvJyhvebzjlqlhWA
1,2022/10/23,入 日暮里 出 上野,-136,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,UWvO4Ue7PDGb25qYEbV41Q
1,2022/10/22,メルカリ,-356,エポスカード,日用品,hl_shop,,0,3nKMI6qv8VCnVIdY85VAjg
1,2022/10/22,ペイペイ*ヒグラシベーカリー,-1874,エポスカード,食費,hl_foods,"",0,AJdAba2fSyfMkiCx6EbM6A
1,2022/10/22,ペイペイ*イナゲヤ,-4851,エポスカード,食費,hl_foods,"",0,RWd2tMtEbQDsPl3Pq4ROMA
1,2022/10/22,ペイペイ*ダイソー,-5164,エポスカード,日用品,hl_shop,,0,M7YS24AgMyCsIR69vX-Tyg
1,2022/10/22,入 蒲田 出 日暮里,-396,suica chong,住宅,hl_living,,0,REhZfgOJq9w73eXTKVE_WA
1,2022/10/22,物販,-330,suica chong,食費,hl_foods,,0,lwV8wgostJkM1JdZQZ2-_w
1,2022/10/22,入 日暮里 出 蒲田,-396,suica chong,住宅,hl_living,,0,gA9laYCj7Fcez8YzgxvIew
1,2022/10/22,入 南千住 出 日暮里,-157,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,_kV-d7sSQsN92hf9F8mPjg
1,2022/10/22,物販,-160,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,X06O_JxgD4TppwUMDORMpA
1,2022/10/22,入 日暮里 出 南千住,-157,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,TVU5Mjlc-PSmCGIxTB9z2Q
0,2022/10/21,AMAZON.CO.JP,-896,三井住友カード,日用品,その他日用品,,1,6TuwpyYu-ho_vO6brmKk3w
0,2022/10/21,AMAZON.CO.JP,-453,三井住友カード,日用品,その他日用品,,1,h0hWVdSdPEc551vp8HECgA
0,2022/10/21,AMAZON.CO.JP,-736,三井住友カード,日用品,その他日用品,,1,35pDLVnMnr80A2uZhrY2mQ
1,2022/10/21,AMAZON.CO.JP (返品),42983,三井住友カード,収入,返金,,0,5DhmJtjgDx4VChNqRl_JYg
0,2022/10/21,Amazon Downloads,-397,三井住友カード,住宅,その他住宅,"",1,uLlw4heYjgoXxI-MQmIn9w
1,2022/10/21,ナツシユ,-5897,エポスカード,食費,hl_foods,,0,xWrMYlPBOmxWxxQNV2NqKQ
1,2022/10/21,Udemy,-6520,エポスカード,教養・教育,hl_selfde,,0,c5VkoBYYfnU-2m2EY6y9kQ
1,2022/10/21,Udemy,-3200,エポスカード,教養・教育,hl_selfde,,0,CbXnH57yXjW2ycQfk-AqCQ
0,2022/10/21,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,x9WLEDFha0MqZ4HiAMbv-w
1,2022/10/21,物販,-663,suica chong,食費,hl_foods,,0,RlWwLT3It0T44eC-KJLfjg
1,2022/10/21,物販,-2920,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,qXAZ6eA0kdGwcx0bYUwdrQ
1,2022/10/21,物販,-416,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,cOPhsRCjSJrwt4Jxa4MYYA
0,2022/10/21,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,wfYnQDxzT4FGXiZKNs-xlg
1,2022/10/21,"データビジュアライゼーションの教科書[Kindle 版] 藤俊久仁, 渡部良一 販売: Amazon Services International LLC",-1188,Amazon.co.jp,教養・教育,hl_selfde,"",0,ghuJm6Tdd_uTFLnURlx_UQ
1,2022/10/21,ポイント,791,Amazon.co.jp,収入,ポイント,,0,HPAJ2U1hnCjWmPtV2e3ICg
1,2022/10/21,【指定第2類医薬品】トラフル軟膏PROクイック 5g ※セルフメディケーション税制対象商品 販売: アマゾンジャパン合同会社,-896,Amazon.co.jp,衣服・美容,hl_beahea,"",0,VqzuDm6t4HwyC0m-OSPTPQ
1,2022/10/21,[指定医薬部外品]エーザイ チョコラBBゴールドリッチ 50mL 販売: アマゾンジャパン合同会社,-453,Amazon.co.jp,衣服・美容,hl_beahea,,0,XvMYTlHcRHMbgFxfyLO_qg
1,2022/10/21,【第3類医薬品】トラフル クイックショット 20mL 販売: アマゾンジャパン合同会社,-763,Amazon.co.jp,衣服・美容,hl_beahea,,0,ShDDZLhheMF6ou3c1DnnXw
1,2022/10/21,Amazonポイント,27,Amazon.co.jp,収入,ポイント,,0,WDHcKn3ho1jLvjl2HVWcdg
0,2022/10/20,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,Gl7lVg8hTJRH43O-Z2EwZA
0,2022/10/20,AMAZON.CO.JP,-601,三井住友カード,日用品,その他日用品,,1,acC2JMNKgWkSbZgQ0yeruw
0,2022/10/20,Amazon Downloads,-99,三井住友カード,日用品,その他日用品,"",1,7sENs504ycbaWeX_zIuOJQ
1,2022/10/20,給料振込 カ)デンツウデジタル,357074,Smbc,収入,給与,,0,6YCTvd8cklNiOd4-7J4PIw
1,2022/10/20,入 新橋 出 日暮里,-168,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,-rcL7E1AHbWwMumGQS7zvQ
1,2022/10/20,物販,-880,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,cbAi8JOhnUCHGvQXtm_oFw
1,2022/10/20,物販,-618,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,RIm_rUivbzxtq1q5NN05RA
0,2022/10/20,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,-sGYkwdO5cKb0Ia9Ellxmg
1,2022/10/20,入 日暮里 出 新橋,-168,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,BXY3g4OqCOq1mtx4lMArMQ
1,2022/10/20,Kindle Unlimited 販売: Amazon Services International LLC,-1960,Amazon.co.jp,教養・教育,hl_selfde,"",0,LNYtp-gysDIvYfOd0d3oLg
1,2022/10/20,プロモーション,1861,Amazon.co.jp,収入,ポイント,,0,ekcA-PRIZNj5hZoWpGssfA
1,2022/10/20,パナソニック フェイスシェーバー フェリエ ウブ毛 眉毛 ルージュピンク ES-WF61-RP 販売: アマゾンジャパン合同会社,-3655,Amazon.co.jp,日用品,hl_shop,,0,Ei9-RYYQaDNVPwZ0P1sdvA
1,2022/10/20,Amazonポイント,3054,Amazon.co.jp,収入,ポイント,,0,vpPad9Z3emE0ypmUYK2W8g
1,2022/10/19,ペイペイ*カクヤス,-2428,エポスカード,食費,hl_foods,,0,ohMzDXXfHTuUb-Dr0HFA_Q
1,2022/10/19,物販,-393,suica chong,食費,hl_foods,,0,IEd4d4CPx6WRGEIpWRE4zA
1,2022/10/19,物販,-447,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,okEW06BwXrR4DyJExiln6w
0,2022/10/18,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,S4WW29NXurAHiDRkjxyboA
0,2022/10/18,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,jOqDUVE6E1zQ0ckMD_79fw
1,2022/10/18,ヤフ- アッキーインターナショナル,-14970,エポスカード,日用品,hl_shop,"",0,Y9X2_inhXax6tbmkiKGnOQ
1,2022/10/18,ペイペイ*カクヤス,-1990,エポスカード,食費,hl_foods,,0,dcYjx7FyAOUMJ1OIY_SaHg
1,2022/10/18,入 千駄木 出 地西日暮,-168,suica chong,住宅,hl_living,,0,lpy9Ucu-74felcoRPDWIyA
0,2022/10/18,カード モバイル,3000,suica chong,未分類,未分類,,1,Jh_hgqiP-ax-kR_qXA3EQA
1,2022/10/18,入 地西日暮 出 千駄木,-168,suica chong,住宅,hl_living,,0,VlcIGx7h3q4CWGz9ogEmug
1,2022/10/18,物販,-3549,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,oP31gsxkr6BMn4FFXbouyg
0,2022/10/18,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,qHMubtsrHtu81xcqM9SccA
1,2022/10/18,バス等 都電都B,-210,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,a0OgQxRGIKJRF-cSkFLsVw
1,2022/10/18,バス等 都電都B,-210,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,2lqpwil6nBB1kuDj69Ld1A
1,2022/10/18,物販,-138,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,nE3P_gRQmBOcsFZCRpF6Ag
1,2022/10/17,ペイペイ*ココイチバンヤ,-1920,エポスカード,食費,hl_foods,,0,FhqaruZrv02aPU6bs4RX1Q
0,2022/10/17,AMAZON.CO.JP,-12028,三井住友カード,日用品,その他日用品,,1,eKFvrjxLPzwvTBBU5SdOSA
0,2022/10/17,AMAZON.CO.JP,-4550,三井住友カード,日用品,その他日用品,,1,OXZykUyi_c-5q3ggTtoy7w
1,2022/10/17,AMAZON.CO.JP (返品),2280,三井住友カード,収入,返金,,0,worc5SnUQCFRJ5LFatAIBA
1,2022/10/17,AMAZON.CO.JP (返品),999,三井住友カード,収入,返金,,0,kd_4NNC8JqauDukFLnO29g
1,2022/10/17,AMAZON.CO.JP (返品),1899,三井住友カード,収入,返金,,0,Y48GA4GkJERkzRg9K80nQw
1,2022/10/17,AMAZON.CO.JP (返品),2490,三井住友カード,収入,返金,,0,tzmm4r2gj1A59LkJLAOZUA
1,2022/10/17,AMAZON.CO.JP (返品),2980,三井住友カード,収入,返金,,0,d4EsQYD81oLYNKYyftyv5w
1,2022/10/17,AMAZON.CO.JP (返品),2926,三井住友カード,収入,返金,,0,CxikX1rOPnFy6cOy0sASoA
1,2022/10/17,AMAZON.CO.JP (返品),2126,三井住友カード,収入,返金,,0,OAH_L4wgDHe-kSSm-xavAg
1,2022/10/17,AMAZON.CO.JP (返品),1898,三井住友カード,収入,返金,,0,1ymrP8LRD2FS3mJdOWVEEg
1,2022/10/17,物販,-1689,suica chong,食費,hl_foods,,0,L3kkG-3x_LmglS5rpUpQNA
1,2022/10/17,ニトムズ コロコロ スペアテープ フロアクリンワイド フローリング・カーペット対応 テープ幅240mm 2巻入 C2502 販売: アマゾンジャパン合同会社,-475,Amazon.co.jp,日用品,hl_shop,,0,ycYy4xD0663AnCj-iiRAEg
1,2022/10/17,ビーンスタークつよいこ 800g 販売: アマゾンジャパン合同会社,-1673,Amazon.co.jp,食費,hl_foods,,0,-nixEZ-zj_RSi7P7NKijQg
1,2022/10/17,Amazonポイント,2148,Amazon.co.jp,収入,ポイント,,0,4jLqeLVU4JRiCjpWvE5B7Q
1,2022/10/17,【2本セット】ママ&キッズ ベビーミルキーローションお得用サイズ 380ML×2本セット/Mama&Kids Baby MIlk Lotion/宝宝护肤乳液 販売: プチットクローバー,-12028,Amazon.co.jp,日用品,hl_shop,,0,bRoj63mlsjGDJ-JYqcUS7g
1,2022/10/17,コニーベビースタイ 5枚セット (Konny Baby Bib) リバーシブル・360°ローリング 99.9%抗菌 吸収性・速乾性 シンプル ベビーコーデ | セット3(オリジナル生地):ミント、ピンク、ワインドット、ラベンダー、ネイビーギンガム 販売: Konny by Erin⠀,-4550,Amazon.co.jp,日用品,hl_shop,,0,6dPA2enaCmLoggvCwv7tLA
1,2022/10/16,APPLE COM BILL,-860,エポスカード,教養・教育,hl_selfde,,0,9RJqCtZxF-As6y-N4AyWnQ
0,2022/10/16,AMAZON.CO.JP,-4000,三井住友カード,日用品,その他日用品,,1,3H6RxZa-NZJZYe0VfR1aww
0,2022/10/16,AMAZON.CO.JP,-1902,三井住友カード,日用品,その他日用品,,1,WFQlWL5Wu6XKd8lP-H9Rtg
0,2022/10/16,AMAZON.CO.JP,-7425,三井住友カード,日用品,その他日用品,,1,U6BECkadf0v19EWUbSc1cw
0,2022/10/16,AMAZON.CO.JP,-44029,三井住友カード,日用品,その他日用品,,1,5S7vCAUOR2ZuT7AG82W3fw
0,2022/10/16,AMAZON.CO.JP,-673,三井住友カード,日用品,その他日用品,,1,wsOIZCgArZEYM-mUd3E0kA
0,2022/10/16,AMAZON.CO.JP,-1644,三井住友カード,日用品,その他日用品,,1,A2WbSEzPYkDjqnkDOC_1wg
0,2022/10/16,Amazonフレッシュ,-10176,三井住友カード,食費,その他食費,"",1,BfQKx4h-BXSlpiEp-nxqJQ
1,2022/10/16,入 地西日暮 出 千駄木,-168,suica chong,住宅,hl_living,,0,6oCTf2UXER3fXloJKSzXrA
1,2022/10/16,配送料,0,Amazon.co.jp,日用品,hl_shop,,0,k22yUKWfq1ib0oXSBt-Lqg
1,2022/10/16,割引,95,Amazon.co.jp,収入,ポイント,,0,7xb2Ot1_ErB3IZYUD7Y_5w
1,2022/10/16,和光堂 BIGサイズの栄養マルシェ つぶつぶコーンクリームシチュー弁当 2点 Amazonフレッシュ,-554,Amazon.co.jp,食費,hl_foods,,0,PfWFmcIPxMashI-P_u45Zw
1,2022/10/16,スコッティ フラワーパック 3倍長持ち トイレット4ロール 75mダブル  Amazonフレッシュ,-398,Amazon.co.jp,食費,hl_foods,,0,kUd-x7cneKc1yG4ISAyOmw
1,2022/10/16,アンパンマンミニスナック野菜 8本入  Amazonフレッシュ,-170,Amazon.co.jp,食費,hl_foods,,0,s0qDTKQ-hToMV-Urt4cNnw
1,2022/10/16,ロッテ コアラのマーチ<チョコ> 48g  Amazonフレッシュ,-7,Amazon.co.jp,食費,hl_foods,,0,-oYZB-Q9gG7o28ll4afdxw
1,2022/10/16,【パンツ Lサイズ】 ネピア やさしいプレミアム GENKI! パンツ アンパンマン おむつ (9~14kg) 44枚 単品 2点 Amazonフレッシュ,-2186,Amazon.co.jp,食費,hl_foods,,0,3yczTSH_RMVDNZxtK-q07w
1,2022/10/16,和光堂 BIGサイズの栄養マルシェ 鮭と根菜の五目ごはん弁当 2点 Amazonフレッシュ,-550,Amazon.co.jp,食費,hl_foods,,0,Bjg6buZMoeX_xlWUg0UEKQ
1,2022/10/16,超熟 サンドイッチ用 12枚入  Amazonフレッシュ,-205,Amazon.co.jp,食費,hl_foods,,0,rR_sHw2kDraII1mESvyhfA
1,2022/10/16,[冷蔵] アサヒコ 有機大豆を使った濃い豆乳の絹豆腐 3パック  Amazonフレッシュ,-145,Amazon.co.jp,食費,hl_foods,,0,ZubgtDRi_0RvHJsHoqEaOg
1,2022/10/16,アンパンマンのまんまるたまご 6個入  Amazonフレッシュ,-182,Amazon.co.jp,食費,hl_foods,,0,NHnzW87_erFdzliO0OuSQA
1,2022/10/16,ファブリーズW除菌+消臭 プレミアム スプレー 無香料 本体 370mL  Amazonフレッシュ,-433,Amazon.co.jp,食費,hl_foods,,0,dsy3YuozwhxQYnk0NG-Ogg
1,2022/10/16,[冷蔵] よつ葉バター 食塩不使用 150g  Amazonフレッシュ,-354,Amazon.co.jp,食費,hl_foods,,0,B1eAtvOUhzCvQnh_o7UmJw
1,2022/10/16,ピジョン 朝のくだものミックス100 125ml×3個パック 2点 Amazonフレッシュ,-444,Amazon.co.jp,食費,hl_foods,,0,Wxcg1XsjllbUDEwX_IQg9A
1,2022/10/16,イータック 抗菌化スプレーα 250ml  Amazonフレッシュ,-1044,Amazon.co.jp,食費,hl_foods,,0,ctJ_O18C9hgt9Lo8j2MEUA
1,2022/10/16,[冷蔵] グリコ 幼児のみもの こどもスムージー りんごとぶどう 70g  Amazonフレッシュ,-192,Amazon.co.jp,食費,hl_foods,,0,VXm52sDndGvClBsRz1CHbg
1,2022/10/16,日清 アンパンマンおうどん 32g 4点 Amazonフレッシュ,-468,Amazon.co.jp,食費,hl_foods,,0,VKn-uyjUg2ZDEHicVupsJQ
1,2022/10/16,[冷蔵] ふじたま 10個  Amazonフレッシュ,-256,Amazon.co.jp,食費,hl_foods,,0,JcUzH_OAoRno3RCPvWp5cw
1,2022/10/16,ネピア プレミアムソフト ティシュ 360枚(180組)×5箱 2点 Amazonフレッシュ,-912,Amazon.co.jp,日用品,hl_shop,,0,Ry0P_krqp382l0TUeTUMXQ
1,2022/10/16,UHAグミサプリ 鉄&葉酸 アサイーミックス味 ボトルタイプ 60粒 30日分  Amazonフレッシュ,-756,Amazon.co.jp,食費,hl_foods,,0,HblHTXkYaM0GgpXSOBk3xw
1,2022/10/16,[冷蔵] グリーンマークボンレスハム 55g  Amazonフレッシュ,-288,Amazon.co.jp,食費,hl_foods,,0,60nknPIcXSY7DSMnpmTUJg
1,2022/10/16,ネピア ロング トイレットロール 8ロール ダブル 桜 (2枚重ね 45m巻) 桜の香り(桜色)  Amazonフレッシュ,-523,Amazon.co.jp,日用品,hl_shop,,0,s57sZw6LwhYhWc-Tis6PAg
